スポット,山岳,高原・湿原・原野,湖沼,河川・峡谷,滝,海岸・岬,岩石・洞窟,動物,植物,自然現象,史跡,神社・寺院・教会,城跡・城郭・宮殿,集落・街,郷土景観,庭園・公園,建造物,動植物園・水族館,博物館・美術館,テーマ公園・テーマ施設,温泉,食
東京スカイツリー,0.6351899667241689,0.6083583895371709,0.5365109498300017,0.5731844289372682,0.5453999537102042,0.5694877765069148,0.6513923713057026,0.5817742823250909,0.6678319059650499,0.5836627619733972,0.6470897390186028,0.6855580662514098,0.6759692384284959,0.6639782063747243,0.6599557070675942,0.6767796616072261,0.7617971097507785,0.6292339271740555,0.6524484328896658,0.7136142103398749,0.4644925120270702,0.517352954360604
東京ソラマチ,0.5344325602863688,0.5966650477795293,0.5460156830751277,0.4956745622752015,0.4817031353582141,0.5341541655187423,0.5844573493523516,0.6115927120926143,0.6566771592935674,0.56501431013998,0.6156643289243122,0.6440724003987518,0.6211303736577701,0.7375382371239079,0.7383505719866118,0.690599254536531,0.7040111966519308,0.7144264069385021,0.6972771396117272,0.7875804576049831,0.5077795291776354,0.7012176927697137
東京タワー,0.6170056116539473,0.5681349763369679,0.5239889869329074,0.5423691190361773,0.5295291814311118,0.5478387751494465,0.6223498274742428,0.5553990680362796,0.6311527844796951,0.5621483537677684,0.6361236205105083,0.6682874737055484,0.6800272666901342,0.6371568884822274,0.6073175565210649,0.6425653864565396,0.7432375986229487,0.5857595795803324,0.6394233272764043,0.6710914494994014,0.44937302272415,0.4637728668938633
東京ドーム,0.4852473116581243,0.4947425539258318,0.4718120619053579,0.4355368419980224,0.3996396895665855,0.45939828284351,0.5267107987039576,0.5181822106884145,0.4966698820098452,0.5074573643275467,0.5705758384368157,0.5508870115934034,0.5979208234249893,0.5693520353438281,0.5782796527512257,0.5794222860278025,0.6314834979289659,0.6032060273349735,0.5990014161105492,0.7146523500130548,0.4692056475441447,0.5300977100018209
東京ドームシティ アトラクションズ,0.4726937979768335,0.5305049855454297,0.5727280533478567,0.4985082701101861,0.4819492041040075,0.4579363898108958,0.557469011946858,0.538416627597658,0.5118251736871221,0.5595181235742048,0.5494871503747679,0.5595634823362275,0.5408687826476437,0.580556998925567,0.5889082199926405,0.6519515037293091,0.6349523436125004,0.6995890947454845,0.6367093682739058,0.8281243201849942,0.5002076555982835,0.5010177934310895
東京ドーム天然温泉 スパ ラクーア,0.5277258233822233,0.5802445244577942,0.6279756094527975,0.5743711877223683,0.5792023625042362,0.5491602566295767,0.6480110156939213,0.5206201730507565,0.4815802038555521,0.6811403357388127,0.5311977342015356,0.5646138132485483,0.5077543044916109,0.6108773134023743,0.6304796043961565,0.6106667610643912,0.6279557342298155,0.60126734972558,0.5466869934548293,0.7180445393518554,0.7637495746121689,0.5936120792592529
東京ミッドタウン,0.4430873028498779,0.5138830761210142,0.5053964336368306,0.4540224237164693,0.4229911107244324,0.5012910178504899,0.5324328200747417,0.507623085229848,0.5724019560649865,0.5190168230121255,0.567369165298577,0.5532927022392653,0.5665480663271976,0.759776903825235,0.6856604417173774,0.6315611898952491,0.6879580391556714,0.6003161914060993,0.6688235437775631,0.6939566032667155,0.4874618929093133,0.6500807031057821
東京国立博物館,0.421986907373091,0.4577054090759204,0.4503085317633779,0.4201402156849688,0.4107394698304468,0.415369552822132,0.501349042532893,0.5205642603820249,0.5549463232275771,0.4523705769310371,0.6615999618651427,0.6189945655456253,0.586811671177112,0.6025481344485485,0.5887002057441307,0.6042456801054816,0.6874882997007109,0.6694894168006228,0.8550635462069794,0.6792520894462993,0.3802802075791252,0.4934003124687859
東京国際フォーラム,0.4428213392689624,0.4709926494395452,0.4726814556541847,0.4046768669424698,0.4097963560611039,0.4298300882235417,0.5024595955851928,0.4926815260111639,0.5170042974049841,0.4800193511917666,0.5575066988661077,0.5466369961710535,0.5709438745733102,0.6287736283537003,0.5829637073855407,0.5779400746615664,0.6776564155283261,0.606636797889357,0.6614412762415983,0.6880205517232753,0.4273009210520107,0.5301013947186349
東京大神宮,0.5370558211552525,0.5093741898083125,0.5109429960978061,0.477686118827516,0.4396475384400506,0.5079252619075029,0.5434095706943514,0.5663820825137271,0.6207832397946786,0.521123909503675,0.6253231126906258,0.776140685895369,0.5602506446653456,0.6376932356968743,0.6194894866413154,0.6273806011245755,0.67866270942629,0.5642942817892729,0.5977065034878157,0.6473335457791722,0.4828883045029261,0.5157800732278378
東京豊洲 万葉倶楽部,0.49330026454705,0.5592097956893269,0.5791105632946523,0.551070713036347,0.5372194776388073,0.552816749738494,0.6225835971608833,0.5362272453007317,0.4830968721903603,0.6627551280114816,0.5212323629104854,0.5446875998770251,0.4979374675318093,0.6362907333628142,0.680384400984291,0.6051822934186473,0.6222730457319474,0.5994239807900948,0.5542732638467893,0.7146258179978695,0.7599587587172568,0.6718187734896334
東京都庁舎展望室,0.586367139153055,0.599347256623235,0.5500867328589292,0.5305269020721011,0.5039623337678595,0.5695458264852756,0.5957876414520503,0.5487601327190919,0.5851609034161169,0.56145428900602,0.6060032252768905,0.618138664718163,0.638177114613427,0.6811196336135146,0.6258912035789869,0.6368245001020804,0.7505776904566098,0.5818731208388424,0.6428138561960642,0.665267767822025,0.4896233565026641,0.5123129613967307
東京都葛西臨海水族園,0.4640358913740308,0.5833935721694853,0.6640000932049962,0.5986563276235637,0.5717175426693387,0.6559557442817727,0.6517897010863833,0.7402384124338733,0.616698112856662,0.6344280021136945,0.6263660401491375,0.5935858051615563,0.5778401154945383,0.6375718999667469,0.6965006214398414,0.7322598199284761,0.6844016574106535,0.8462723526667572,0.6872265074422819,0.7678250167215135,0.5378520858689503,0.5953472919562284
東京駅,0.4833059530471206,0.5098660255721398,0.4835938348544517,0.4699325265148655,0.419575814346495,0.4665031474735773,0.520819075032465,0.5287323759319821,0.5494794806680551,0.5145948856406813,0.5756279125099792,0.5779752660942589,0.5853058493819207,0.6970697848326414,0.6546690740409403,0.5786313709086255,0.6905579677980078,0.5967466451427843,0.6170864733402752,0.675769004311004,0.4590677409131062,0.6105128364053509
東大寺,0.5611663615962119,0.5262874118351057,0.5135152060729758,0.5382669807924823,0.5184416252935631,0.4501819105411033,0.5690068714353762,0.543471533620976,0.5784028610208976,0.5322870980591183,0.663876145947827,0.7830661740896848,0.5995904948498834,0.5923872761340185,0.575358955499505,0.5973491601809586,0.6637840370469615,0.61067281976167,0.661184406418293,0.6055683212020756,0.460960536243057,0.4545474154081208
東寺（教王護国寺）,0.615469614632024,0.5974019363474683,0.5701450452657908,0.6075013471185181,0.590499005464367,0.529420782061261,0.6284934219478008,0.5587643059541865,0.671480380523114,0.6018819365808571,0.704191916339142,0.8401759852251028,0.6703855859892254,0.6593346986336007,0.6428497762987182,0.6963131417146073,0.7382250958389718,0.609106506287656,0.6990675563685514,0.6386818331486525,0.5360069187907249,0.4936535121301505
東本願寺,0.578777446692103,0.5395279974257692,0.5089698309200388,0.5447387402181884,0.5227080902599852,0.4893522288794574,0.5832179900008723,0.523330264389944,0.5923170486266682,0.5307548617980871,0.6585870912025091,0.8109289875087162,0.6107978554757412,0.6325355458000924,0.592220372849465,0.6193529803715988,0.6925604587956068,0.5610272494996932,0.6317975492962786,0.5855921871865374,0.4836202870726134,0.4750506541767597
松下村塾,0.5143480589586832,0.4984862490940939,0.466822504122072,0.4747300374675357,0.4247542796441699,0.5172958126862962,0.5419239888262577,0.4954249214116784,0.5972527853074018,0.4819041107364066,0.6244698359813259,0.6690560024125642,0.6012814966531599,0.6375791697530431,0.6074060730436341,0.6148520950886363,0.7096479865392266,0.5241707222337189,0.6342440858248861,0.5936480195821527,0.4238986031670765,0.4807645457680522
松江フォーゲルパーク,0.5786584198686973,0.6650393956312457,0.6585013438222187,0.5855496468518082,0.5671498757537651,0.5714479691632206,0.6109990955897273,0.6982336798281478,0.6960570491025756,0.6243554792361546,0.6090324951226342,0.6199063505742358,0.6196051537639728,0.6369130187219246,0.7146713477311625,0.7558909171476674,0.6779491114015265,0.7959558830741529,0.6793843067364433,0.7673725138769649,0.4926244541460174,0.5828696893482146
松江城,0.5871639602041532,0.5583418261453987,0.5305793669488641,0.5393122269426316,0.5077726289834735,0.5623032576387963,0.617085724207592,0.5298171534501344,0.599276089591355,0.5590633282750483,0.6950025859659881,0.6842512732250844,0.8649066231607575,0.688484786190944,0.6063959528634723,0.656450694882218,0.7545862613326266,0.5759570506422398,0.65859787181392,0.626241419582455,0.4923739274993829,0.4771588883758376
根津神社,0.5933093525851867,0.5918169580079968,0.5722907506984465,0.5814881346239287,0.5340640854154359,0.5349430486614158,0.5979178635351287,0.6289027544794056,0.7341266011132861,0.5801117934371627,0.684494291640001,0.8300579533494302,0.6214167148110271,0.6936926093493128,0.6697291775847297,0.6997897868497265,0.6939632964558042,0.602639907008507,0.6357496405892562,0.609830411800036,0.5068940613598069,0.5495617092226439
椿山荘 庭園,0.6366801901963555,0.7124616059988462,0.6620262878896266,0.6364555406377315,0.5764452040410496,0.6203905346239101,0.6498415646629762,0.6222517566092162,0.7741929184064361,0.6407636825079366,0.6529037279706117,0.6903855034014059,0.6683658532830916,0.6758602709263972,0.6883005356847927,0.8459541418802491,0.7388848340756832,0.6468886488679815,0.6703228537072957,0.6671658868678269,0.5745043532579068,0.4958407914672078
橋杭岩,0.6345900226895703,0.6672161612368596,0.6847130580577496,0.7325037536404111,0.6589652993686184,0.8514867794479641,0.7891249439542837,0.7242592392375393,0.640850198391429,0.7189642076418609,0.6907850103622455,0.618745627351434,0.5805161625139552,0.650373485462763,0.7049054504465017,0.6284315543845844,0.6834592630928634,0.5870265645705367,0.5563344586611566,0.5738322594965716,0.5695849894358155,0.5611018645509809
橿原神宮,0.6365504108198956,0.6123753221900834,0.584367241700878,0.5468891014024119,0.4653047938862006,0.6028324247588563,0.6152895114169785,0.6153276131591783,0.6490686095351899,0.5613033065644445,0.7363734189982486,0.8204499752643601,0.6419198911066543,0.6585020839831608,0.6428881361360654,0.6596824023623797,0.6931678498158294,0.5787158891095051,0.6164805362738711,0.6177808004382888,0.4891758455806848,0.5038281354462114
歌舞伎座,0.3793500416063707,0.3798249126025087,0.3692615967135888,0.3851965942246229,0.3451146184505086,0.3853621083910168,0.4226285273651086,0.472441755140514,0.4637029785480271,0.3941697573308499,0.5030444819299936,0.5215748738176448,0.531424603167595,0.5830444687944625,0.5369791478125494,0.4835998391275863,0.5779572218415534,0.5577595094900514,0.6171513300736178,0.6062709772964181,0.3375468055999941,0.4840754528975478
比叡山延暦寺,0.6716528922472523,0.5940215427984997,0.5725820325851814,0.5962169724793297,0.5572374875951619,0.5213441240199596,0.6180669123751837,0.5229203247935166,0.5676897879926398,0.5884566932474439,0.679153009799853,0.8343228426769883,0.6311630388207399,0.6142089409703528,0.6109871764892272,0.6126440042834765,0.6699715645818382,0.5458338079386781,0.6227246477099374,0.6093870594540534,0.5499194911923666,0.4606012983808394
水天宮,0.5501268094072949,0.5659059419929623,0.6031058293583089,0.5550000026478763,0.5311908735383217,0.5801191765092822,0.617230705356228,0.6154444938070533,0.6030160821228471,0.6060768713540884,0.6539318291597033,0.7745736661898217,0.5957771484744716,0.655491492637738,0.6521699492299208,0.642006922621327,0.6797105943631321,0.6150917272375755,0.5818408461361755,0.6580994931265816,0.5844667198459361,0.5701271540325336
水木しげるロード,0.4876591515867386,0.5005305376091661,0.5080716543489918,0.5238743168123804,0.4752418688708915,0.5305371290437361,0.5831934188623736,0.5804351198671545,0.5567311429420355,0.5767538145981975,0.6015352986786453,0.6267701826668507,0.5460264903194979,0.7017883918450197,0.6708580675244687,0.6115103992652767,0.6400995772278423,0.6558033797602268,0.7024485649392636,0.687956443769716,0.4999172518529423,0.6200620728445188
水木しげる記念館,0.4216840024579782,0.425964287067442,0.4336833732779656,0.4424140236748811,0.4063409540955104,0.4389257291895089,0.5265529330947379,0.5357094722608564,0.4963606219269355,0.4789426234470331,0.5919408777882532,0.561217964405925,0.5407886842702146,0.5662340877890983,0.5686606616251911,0.5612576529644699,0.6220072679602138,0.655393383893766,0.7456499767297919,0.6482750680853038,0.3844508197265711,0.5020703218390765
江島大橋,0.5876515236458963,0.5632859671769409,0.5895106043471667,0.6380650523121684,0.5611164009787282,0.6206065209148337,0.6233452655662733,0.5006105885982,0.5018453265519703,0.5744141805686293,0.5612681267267523,0.5595835937801795,0.5471943789600632,0.5650045670689823,0.5896621509952891,0.5316861799595418,0.6516799297814175,0.4727106711187908,0.4674613534716397,0.5164437748236174,0.4424887273144197,0.4342260654719835
池上本門寺,0.6362630899956271,0.60884499259733,0.5494257391096342,0.5765223265868376,0.5273577623996607,0.5280402239753261,0.6246285528435221,0.5694478511000849,0.6437482571501003,0.5859855808015311,0.7042902475656383,0.8324746115052419,0.6767704426625449,0.6672860554771607,0.6195300675422025,0.6820303149912131,0.7001165465989574,0.5966774134731474,0.6091599871101233,0.6030671065283761,0.5334492894346954,0.5052674761901791
泉岳寺,0.5895631887921648,0.5396160030038949,0.5091225527297182,0.5511668078374072,0.5296165202591036,0.4724003663599093,0.6210385816205458,0.4896236376830328,0.5420488913661707,0.5770562544575393,0.6808153969553814,0.7791869402369584,0.6195043790971659,0.6078237348929711,0.5567402230103324,0.587428665618647,0.6768966560662726,0.5106835190913813,0.5919165227747732,0.5582161993992257,0.5723505019780233,0.441402783563535
法隆寺,0.5800127145195393,0.5723695825749373,0.5264013716127096,0.5651627245800217,0.5325095658904656,0.5072154982663849,0.6050323979277707,0.5604434273696627,0.6153751803567491,0.5610945172333394,0.7371958091362554,0.8162697332747357,0.6682796851045589,0.6438628968156249,0.6192276133981911,0.6676924736427842,0.7223327521948273,0.6334948735383594,0.704384397853588,0.6549849445335041,0.5033148569883378,0.4887676647921668
波浮港,0.4278856868610717,0.5426047119410157,0.5913346023422744,0.5284277005078406,0.4142658551036857,0.7593539094800599,0.5422818116847049,0.6333594700933413,0.4653990912797724,0.5598547052246445,0.5193499126948863,0.4622544318938293,0.4850091576525959,0.6200546799563059,0.6010636381248433,0.5475977034616174,0.5891970900102634,0.5077064560817618,0.4643457806184557,0.4915147291832095,0.484660287983774,0.5040204608325788
津山城(鶴山公園),0.5958066392461114,0.5791624702511899,0.5027447111785661,0.5072528127963774,0.436669819308081,0.5146027630057419,0.5296537718493891,0.5259879236811972,0.7506737125406395,0.5007111538637381,0.6954594948960487,0.6572953716331417,0.8364019747322418,0.6682486765733476,0.6287705434571792,0.7226131357333555,0.7024862955539435,0.5520194653480116,0.6292559301426299,0.6036074369443573,0.4142589009186838,0.4586584800557711
浅草寺,0.5794389080954603,0.5646100840091314,0.5479772939909171,0.5862483468583606,0.5503376593409193,0.5035467371559846,0.6275695773880264,0.5651588408184388,0.6159206640511747,0.6190144794490676,0.6296051628600468,0.7740148585565993,0.5964142807855352,0.7140454855419387,0.6829646183875181,0.644147511165572,0.6739048790835874,0.6454492082141992,0.6375849229595276,0.6911090529180495,0.560212448002064,0.6168419217259556
浅草文化観光センター,0.4881354576119315,0.4965370036589012,0.4883568078771673,0.520124502245833,0.5294571202504443,0.4306584555940989,0.5435800161090543,0.4781822662712681,0.5302663337062666,0.5378917965556855,0.5495254297011994,0.6280106785262948,0.5401852632546041,0.6406150027910699,0.5714642669919799,0.5882327951674704,0.6624420863452738,0.6012491244028664,0.6436538143246333,0.6559483726898719,0.4578950355183054,0.4560504137293533
浅草花やしき,0.4753706412007895,0.5200231832683406,0.5474509272112433,0.5052880938076012,0.4790512781326675,0.4336419519672201,0.5354422556484473,0.508067877783569,0.5287395743717488,0.5573391497569401,0.534095934717822,0.5760778927318705,0.5254840230961281,0.5844642697579516,0.6066872475708456,0.6733806953188526,0.6446266282733716,0.7044484103698688,0.6317178162985426,0.8210851600818609,0.5133682285110142,0.4953958594047538
浜離宮恩賜庭園,0.5727633327343701,0.7321638527086591,0.7393664329631376,0.6705433851448764,0.6027701238749692,0.6935886623330123,0.6497913201485814,0.6956378377710756,0.7605858675416275,0.6734886653358256,0.659690585660115,0.6664142651709297,0.6448722428321978,0.6857739659712514,0.7153397053476319,0.8845168795981658,0.7296426133318701,0.7111778108652241,0.6550863898746045,0.685960653701032,0.5671887668591674,0.5204837296120054
海上自衛隊呉史料館（てつのくじら館）,0.4272066957166129,0.4496658374444484,0.4860834922804705,0.4668385828581733,0.43820859134626,0.5423546226936912,0.5548371421264846,0.5428277642876779,0.3994089515001974,0.520429400547635,0.6039756030819169,0.5021311697621784,0.5566335244852938,0.5273567079312587,0.5731117655702381,0.4838972887881496,0.6352221484230286,0.6075110667716896,0.6713304867932139,0.6178865720027518,0.4536805990319578,0.5077726921674544
海遊館,0.4984052554041514,0.5561583586641982,0.6466311349521605,0.5844818454359764,0.5637861077232134,0.6590463259624064,0.665739784715222,0.7114798495658878,0.56178527658176,0.660902230500313,0.5825934452755837,0.5823074657024971,0.5650614556156416,0.631846124115415,0.7012292559664477,0.6471699077943018,0.67408188841546,0.7830533250411101,0.6610196429830709,0.7609071892327277,0.5585564609620215,0.6501721268110144
深大寺,0.6163104428271734,0.6702742554623334,0.5974428979969181,0.6086973423922282,0.563658947751016,0.5240868886339571,0.6320552535357589,0.6001714936456057,0.6826041265128734,0.6460793142690665,0.6777080566107079,0.8019608755509334,0.6177506477079805,0.7157121819760653,0.7294547652025022,0.7134974673978857,0.661301222924475,0.6505510983443072,0.645018934162044,0.66027581330385,0.6125382135410378,0.6484913925723832
清水寺,0.6738405843244432,0.6728313457158525,0.653696051926223,0.6963505060051581,0.6758839234769668,0.5649712800317886,0.6794712485274566,0.600944132220702,0.6782070884592042,0.6959818132098872,0.6991271389193825,0.8361386482022009,0.6635298223342273,0.6995657305859261,0.7121808836561886,0.715278566895202,0.7166357129924414,0.6151859877433454,0.6542720128000918,0.6641963385890569,0.62723109678613,0.5873422105263135
渡月橋,0.5903588708447827,0.6277908590261665,0.6689251454331644,0.7775145098412294,0.7045101352095235,0.5686785000347999,0.6174547688887374,0.5834504384904842,0.6629513346346985,0.6684108118675044,0.5849604655531334,0.6399166936632655,0.5775142982485079,0.653253601910919,0.655955056046924,0.6903992734708344,0.7131357434080001,0.5630343825255838,0.60087273031371,0.60010901839155,0.5481565006505635,0.5194678019400316
湯原温泉,0.5669332490993245,0.6055316309526494,0.6478498658443631,0.6539411020788376,0.6512642713522372,0.5696877655967874,0.6591223148322212,0.4941282187295948,0.4602309982922586,0.7577937772244314,0.484899438877769,0.5406392876371808,0.4281573525442528,0.5357618699735428,0.603081209621038,0.5572366084747362,0.5385238555621469,0.4653786683072607,0.4403190002350106,0.5483577577903525,0.9088880397735256,0.5705396952319881
湯島天満宮,0.5510540885163093,0.5563917225748275,0.5602307027738697,0.5074878168934152,0.4990514172531753,0.4861644082175347,0.5402862763269306,0.5884505177369805,0.690180376625743,0.546390427298894,0.6102230302099699,0.7595356745143649,0.5626418318675535,0.6302898585539733,0.6605704437766814,0.6758462339004726,0.6439521854289258,0.5917001865319261,0.6115517554621673,0.6484127429491956,0.5206551089400703,0.5915149668337845
湯田温泉,0.5994661998759172,0.6242957735708278,0.6452313770278717,0.6287266656582682,0.6215564430533118,0.5545502936727309,0.6582135175703496,0.4998782496678179,0.5177117373160631,0.7448801068131348,0.5467313941352226,0.596379949355792,0.5086433497985458,0.6159078499292686,0.6618055284274432,0.5989190608927036,0.5878341393679226,0.5057527556744159,0.4944934726267961,0.5996924308585039,0.8934498863483719,0.6416244306549279
熊野本宮大社,0.7094984086281197,0.6504220105066134,0.6262057584767602,0.6199544863140218,0.5768743691211351,0.6528093288673085,0.6848867637803824,0.6102394500109257,0.6214937588563536,0.6498629046579858,0.6935244414516581,0.8222853385740538,0.6143451434380889,0.6594832801194688,0.677166859637372,0.6152735739283149,0.6685537101956925,0.5530558288473897,0.5550566459510787,0.6131848555711797,0.6116294925913379,0.5616540352878466
熊野速玉大社,0.6345139336273568,0.6006118166607459,0.6159815835010493,0.5713088974768459,0.515785023212777,0.6306461287325139,0.6148752397432258,0.6061682283960714,0.6168715198626952,0.5989536929975922,0.6701331596918153,0.7888324493917558,0.5690328722872675,0.6476366782030689,0.6622164275017677,0.6009178712378513,0.6276974805870859,0.5284204018251434,0.5374564904573609,0.5813560149705508,0.5576415888137031,0.5453098973449145
熊野那智大社,0.7294729388569119,0.6468078534817161,0.6322266780130357,0.625790896612807,0.6322405974228107,0.6311133176984671,0.6872965217851018,0.593416888193948,0.6143284628765551,0.648836116503986,0.6816699309006794,0.8115799753457338,0.6118469229128941,0.6182669177664283,0.6578511762158988,0.5973204672898969,0.6424290845915315,0.5306568335623166,0.5347166271357507,0.5891379906951482,0.6058160827596963,0.5218184235317154
特別史跡彦根城跡,0.632107388386831,0.5869076697917338,0.5965216938404981,0.5771587501191864,0.5488011689845868,0.543206591521779,0.6449254093707052,0.5711306670432481,0.6261126538765339,0.584596506088216,0.7366143039020812,0.7097199697578025,0.8437201390181261,0.6733019762389811,0.6459620896210096,0.6734865451002666,0.7564901754320854,0.6278610751626312,0.6920398619828266,0.6938835413151748,0.4952491500439601,0.5071841359924782
玄武洞公園,0.7106060807103549,0.6910893115062842,0.7114870087085514,0.73629545136917,0.7100586199148098,0.6722985800318603,0.8472413074945618,0.6286266056351304,0.6214534494393761,0.7621005745570066,0.7428742154893646,0.6906163250218309,0.6431696583899731,0.629305894941191,0.6861012036790968,0.6758762394264854,0.72670905723382,0.6503978935188278,0.6610261922508578,0.677959872155297,0.6312275216441047,0.5349501174750959
玉造温泉,0.6241529696877396,0.6594567258032753,0.7084246966314189,0.6940766866239736,0.6886495937589849,0.6065476413335055,0.7147927866608902,0.5526239766245321,0.5826418281207438,0.7873163005240993,0.5985464656535378,0.6480820343046463,0.5653671775862407,0.6606837123286152,0.6914415818575029,0.6510759844609108,0.6448551926296263,0.5207218617777059,0.5311367525057397,0.6112990544583257,0.8969335889828648,0.645736939572723
瑠璃光寺,0.6275177762298222,0.62679852427701,0.6012282292896074,0.6455389010585169,0.6165846446045197,0.5835766127987984,0.6492150039424988,0.5692645440913583,0.7245952869459795,0.6382489988823515,0.7240734006055105,0.8024512843617639,0.7269398264466688,0.671024310244005,0.6597704305655026,0.7404062864423322,0.7538579603820327,0.6138567721251393,0.7033942106057385,0.6364992593565582,0.5649472458844518,0.474213706964318
白兎神社,0.4825917309288543,0.4955326161144744,0.5231072056275743,0.4730800026726486,0.4156028524569293,0.5709488301598415,0.5235587970656518,0.6254022911527417,0.5480834471934276,0.482417684365913,0.5866822260544557,0.6830230791666169,0.4798252246848677,0.5679206918275408,0.5942996402301838,0.5608847007891025,0.5689207006123361,0.550227820467927,0.5100028633209557,0.5329496826069045,0.3890254609835735,0.5039465461907063
白壁土蔵群,0.533920882473718,0.6157370555637489,0.6009372221383985,0.6345671785968224,0.5584081238661277,0.6178761277761429,0.6518605473207145,0.6055902132169795,0.6540579346889694,0.632084242044725,0.7307848847651015,0.6768125777979401,0.6637718274398227,0.8338293024023004,0.774614623361858,0.6936122299899172,0.7563957308308324,0.6193677829313972,0.6986826055174437,0.6575651559502741,0.5743713400519093,0.670187101599446
白崎八幡宮,0.5748640789344164,0.5496006295172624,0.5597865589272537,0.5484123865052196,0.5067887059612328,0.5963894574212207,0.6067899973642531,0.584689474802413,0.6339013828733093,0.5883624456725483,0.6615047394468534,0.779201399932959,0.572545787124705,0.632620902691559,0.660047537190681,0.6205895979210276,0.6474802105158478,0.5535683791813872,0.5897591559207415,0.6058189436393351,0.5413409204379209,0.5464593571228429
白良浜,0.5084839661641725,0.6039133150514212,0.6191783684564353,0.5738569927031845,0.4894922578369652,0.8323720214595534,0.6383607513050658,0.6556576407781095,0.5201043619085441,0.6357104981919491,0.4992450520268351,0.4944948813694146,0.4422202212262389,0.5390229996679927,0.6112174290547554,0.5750787661217376,0.5323459759241523,0.5199984118728682,0.423503835587606,0.5158368294511273,0.5631662496936821,0.4826970155341206
皆生温泉,0.6143578037378408,0.6542826579634943,0.6959290363404703,0.6606816644326294,0.6026978875662714,0.7143733534791492,0.6988247138682099,0.5815725426994794,0.5064181539047957,0.7640584083032367,0.541470274997965,0.5623474060861657,0.5096478219015649,0.6252108619428778,0.6623673821309648,0.6128204137995074,0.6164839161619567,0.5351267931391209,0.4726624223601873,0.6044134008284144,0.8622170223226121,0.5981119683837146
皇居外苑,0.6184101922804028,0.6959474811001802,0.6552882162084962,0.6241311899538161,0.5493748245947444,0.6199896497770758,0.6412568202650635,0.6305314333786924,0.7133461956253369,0.6395460766674304,0.6798731943235219,0.669721327272113,0.6630814146641012,0.6811760500221263,0.6624491849362371,0.7941566839270238,0.736665241290904,0.6542240269993113,0.6232553469740356,0.6769864102649423,0.5317224426242124,0.4971497899612611
石山寺,0.6498922992209669,0.6309433717974982,0.6189245459750712,0.6528471582857478,0.6070452531266174,0.5756878942889923,0.6691131655193511,0.6056627923724345,0.6928431451781566,0.628813936866362,0.7179123694807826,0.8594148052541415,0.672287129788911,0.6685329554819299,0.6773010164701688,0.7042350145407356,0.7041309491033791,0.6094807954405437,0.6565046495540754,0.6198084998909412,0.5521221988348473,0.537117531348806
石舞台古墳,0.575141654262938,0.5578572991876891,0.5356392157049633,0.5433640413092752,0.5036475936332129,0.5104524820797868,0.6723478839928775,0.5319972183896002,0.542917243446539,0.5555735572548215,0.8437867513412376,0.6632339614799488,0.6406702509809392,0.5522628224100123,0.5778445045034615,0.5532812726984032,0.6675964525054285,0.4954955298047138,0.6260234422712441,0.5462704177585002,0.4219781600039998,0.4252845767484375
石見銀山世界遺産センター,0.492772661412967,0.5004546452917137,0.4729895235722368,0.5029800236921036,0.4694152554434188,0.4936149784037099,0.5893766688168988,0.430620262977839,0.4606904987943898,0.5178684557937675,0.6432760496351885,0.5555940093556807,0.569299974694203,0.6229822087314414,0.595147207808558,0.5065732128337093,0.6249236176657662,0.497970919235228,0.6573132341250343,0.5463848771868525,0.4914896607896706,0.484408242353443
石見銀山遺跡,0.6422220250662947,0.626395558046645,0.5906603192899864,0.6405667401786659,0.5816262531562393,0.5862810356580788,0.7046422471475797,0.5296006007314626,0.5345693850782774,0.6409704686056628,0.692920680067755,0.6478188988709132,0.6113459201616782,0.6747514713003426,0.6899124813858376,0.567061686830805,0.6726038031901747,0.5373304218141818,0.6082120918116224,0.6069982143770905,0.5949263127538607,0.5610614995996532
神倉神社,0.7238492996694934,0.6112544943288418,0.5642845781388302,0.5947418938374733,0.5899711346872749,0.6065327768642227,0.70695463046461,0.5214501781961373,0.5848834718899112,0.6111159789123307,0.6662222438942585,0.766912081878601,0.6031298615101632,0.5697874977981595,0.600443272146167,0.5499857097834011,0.6191054129358055,0.4827855118097427,0.4871214261287239,0.5564466934261397,0.5485456735394548,0.4500267627469192
神庭の滝,0.674099510966904,0.7212681403860053,0.7564296605342348,0.8173297751415045,0.871170222944903,0.6073886994363357,0.751623259034307,0.6338330653632318,0.627031025836619,0.7879196585676134,0.6066884257064915,0.6452341088076893,0.5432999932955768,0.5698944537002638,0.662299282663424,0.6732078639602571,0.6241902059853522,0.6134806137851325,0.5432063392352997,0.5921083632938958,0.6961493759098438,0.5206614218728145
神戸どうぶつ王国,0.4681038617670212,0.568151853039063,0.564644646838899,0.4718263211238488,0.444132218572517,0.511027024680985,0.5338731453406839,0.7170438027223385,0.589868935897409,0.526903096837334,0.5530251353428715,0.5608145853726797,0.5268118992250233,0.5772799034510201,0.6504188016885241,0.6633533530650365,0.606713197462429,0.8894742632434689,0.6608671408855635,0.7687775974765483,0.4143243295012915,0.5647485690832599
